iteration,test_split,batch,epoch,layer,stateful,dropout,activation,initializer,rmse,accuracy,f_score,time_train,lag
228,0.2,128,50,2,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,210.31635069847107,13
229,0.2,128,50,2,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,134.5306842327118,13
230,0.2,128,50,2,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,134.6799156665802,13
231,0.2,128,50,2,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,191.17115330696106,13
232,0.2,128,50,2,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,134.59350085258484,13
233,0.2,128,50,2,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,134.78064107894897,13
234,0.2,128,50,3,False,0,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,276.6182630062103,13
235,0.2,128,50,3,False,0,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,194.03373646736145,13
236,0.2,128,50,3,False,0,sigmoid,normal,,0.3428910078840828,0.2481446113382227,191.42705488204956,13
237,0.2,128,50,3,False,0.2,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,286.5305676460266,13
238,0.2,128,50,3,False,0.2,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,197.81199264526367,13
239,0.2,128,50,3,False,0.2,sigmoid,normal,,0.3428910078840828,0.2481446113382227,197.5888593196869,13
240,0.2,128,50,3,False,0.4,sigmoid,glorot_normal,,0.3428910078840828,0.2481446113382227,263.36856055259705,13
241,0.2,128,50,3,False,0.4,sigmoid,uniform,,0.3428910078840828,0.2481446113382227,197.0223252773285,13
242,0.2,128,50,3,False,0.4,sigmoid,normal,,0.3428910078840828,0.2481446113382227,197.72730708122253,13
243,0.2,32,100,1,False,0,selu,glorot_normal,,0.6490517792456852,0.6290825290507375,266.5023949146271,13
244,0.2,32,100,1,False,0,selu,uniform,,0.6400889622842533,0.6281203015892036,227.7798297405243,13
245,0.2,32,100,1,False,0,selu,normal,,0.6436314724057111,0.6340752995314697,226.73343229293823,13
246,0.2,32,100,1,False,0.2,selu,glorot_normal,,0.6375319624973365,0.6294311921364069,273.48480463027954,13
